article_id,prod_name,graphical_appearance_name
290519008,Basic co/fl cardigan,Solid
290519011,Basic co/fl cardigan,Solid
290519014,Basic co/fl cardigan,All over pattern
290519017,Basic co/fl cardigan,Solid
290519019,Basic co/fl cardigan,Solid
290519024,Co/fl cardigan,Solid
290675006,Coyote padded vest,Solid
291333007,2-p Keri,Solid
291333012,2-p Keri tights SG,Other pattern
291333013,2-p Keri tights SG,Other pattern
291333014,2-p Keri tights SG,Other pattern
291333015,Keri 2PACK tights SG,Solid
291333016,2-p Keri tights SG,Solid
291333018,2-p Keri tights SG,Solid
291333019,2-p Keri tights SG,Solid
291333021,2-p Keri tights SG,Solid
291333023,Keri 2pk tights SG,Solid
291338004,2-p Pelin pointelle,Solid
291338005,2-p Pelin pointelle,Solid
291338011,2-p Pelin pointelle,Solid
291338012,2-p Pelin pointelle,Solid
291338014,2-p Pelin pointelle,Solid
291338017,2-p Pelin pointelle,Other pattern
291338018,2-p Pelin pointelle,Other pattern
291338020,2-p Pelin pointelle,Other pattern
291338022,2-p Pelin pointelle,Other structure
291338023,2-p Pelin pointelle,Solid
291338024,2-p Pelin pointelle SG,Solid
291338025,2-p Pelin pointelle SG,Solid
291338026,2-p Pelin pointelle SG,Solid
291338031,Pelin 2pk pointelle tights,Solid
291338032,Pelin 2pk pointelle tights,Solid
291338033,Pelin 2pk pointelle tights,Solid
291338034,Pelin 2pk pointelle tights,Solid
291338035,Pelin 2PACK tights,Solid
291957007,Chelsea welldressed trouser,Other structure
291957009,Chelsea welldressed trouser,Solid
292453003,Flirty Chantal earring,Solid
292453009,Flirty Chantal earring,Solid
292453011,Flirty Chantal earring,Solid
292453013,Flirty Chantal earring,Solid
292453014,Flirty Chantal earring,Solid
292453015,Flirty Chantal earring,Solid
292453025,Flirty Chantal earring,Solid
292453028,Flirty Chantal earring,Solid
292453031,Flirty Chantal earring,Solid
292453034,Flirty Chantal earring,Solid
292551001,SOFIE BEANIE,Solid
292551012,SOFIE BEANIE,Solid
292551014,SOFIE BEANIE,Solid
293244001,Micro 2pk tights BG,Solid
293244002,Micro 2pk tights BG,Solid
293244003,Micro 2pk tights BG,Solid
293244008,2-p microtights BG,Solid
293244010,2-p micro tights BG,Solid
293433001,2-p basic cotton tights SG,Solid
293433002,Basic 2PACK tights KG,Solid
293433009,2-p basic cotton tights SG,Solid
293433012,2-p basic cotton tights SG,Solid
293433018,2-p basic cotton tights SG,Solid
293433021,2-p basic cotton tights SG,Solid
293433022,2-p basic cotton tights SG,Solid
293433024,2-p basic cotton tights SG,Solid
293433026,2-p basic cotton tights SG,Solid
293433027,Basic 2pk tights SG,Solid
293433029,2-p basic cotton tights SG,Solid
293433042,2-p basic cotton tights SG,Solid
293433043,2-p basic cotton tights SG,Solid
293433044,Basic 2pk tights SG,Solid
293433045,2-p basic cotton tights SG,Solid
293433046,Basic 2pk tights SG,Solid
293433047,Basic 2PACK tights SG,Solid
293433048,Basic 2pk tights SG,Solid
293433049,Basic 2pk tights SG,Solid
293433050,Basic 2PACK tights KG,Solid
293433054,Basic 2pk tights SG,Solid
293433055,Basic 2pk tights SG,Solid
293433057,Basic 2PACK tights SG,Solid
293433061,Basic 2PACK tights KG,Solid
293510001,2-p basic cotton tights BG,Solid
293510002,Basic 2PACK tights YG,Solid
293510004,2-p basic cotton tghts,Melange
293510007,2-p basic cotton tights BG,Solid
293510008,2-p basic cotton tghts,Solid
293510009,2-p basic tights BG,Melange
293510013,2-p basic tights BG,Solid
293510015,Basic 2PACK tights BG,Solid
293510016,2-p basic tights BG,Solid
293510018,Basic 2PACK tights YG,Solid
294008002,HM+ Cora tee,Solid
294008005,HM+ Cora tee,Solid
294008009,Cora T-shirt,Solid
294008036,Cora T-shirt,Solid
294008040,Cora T-shirt,Stripe
294008042,Cora T-shirt,Solid
294008044,Cora T-shirt,Solid
294008047,HM+ Cora tee,Stripe
294008050,Cora T-shirt,Dot
294008056,HM+ Cora tee,Solid
294076007,Skinny Shaping,Solid
294076018,Skinny Shaping,Denim
294237001,Aurora winter cap,Solid
294895011,Rodney basic beanie,Contrast
294895015,Rodney basic beanie,Solid
295873003,Glove Sune Leather,Solid
295873004,Sune leather glove,Solid
296366006,Flirty Fiffi flower headband,Solid
296366013,Flirty Fiffi flower headband,Solid
296366024,Flirty Fiffi flower headband,Solid
296366031,Flirty Fiffi flower headband,Solid
296366032,Flirty Fiffi flower headband,Solid
296366034,Flirty Fiffi flower headband,Solid
296375018,Flirty Fiffi 2p flower,Solid
296471021,TINA 7-P,Front print
296471024,TINA 7-P,All over pattern
296471025,TINA 7-P,All over pattern
296476008,DIVA ROBE,All over pattern
296476009,DIVA ROBE,All over pattern
296476012,DIVA ROBE,All over pattern
296476013,DIVA ROBE,Front print
296476014,DIVA ROBE,All over pattern
296476015,DIVA ROBE,All over pattern
296476017,DIVA ROBE,All over pattern
296476018,DIVA ROBE,Mixed solid/pattern
296476019,DIVA ROBE,Mixed solid/pattern
296476022,DIVA ROBE,Mixed solid/pattern
297067002,Small dot 1p Tights,Solid
297067003,Small dot 1p Tights,Dot
297078001,Heavy Chain 1p Tights,All over pattern
297078002,Heavy Chain 1p Tights,Melange
297078005,Heavy Chain 1p Tights,Solid
297078008,Heavy Chain 1p Tights,Melange
297791001,Thigh High 1p Overknee,Solid
297791002,Thigh High 1p Overknee,Melange
297796002,Spearmint shorts,Solid
297898002,Skinny high waist black,Denim
299668015,Sanne treggings (1),Denim
299668017,Sanne treggings (1),Denim
299668018,Sanne treggings (1),Denim
299733001,Hilton,Solid
299733007,Hilton,Solid
299733008,Hilton,Solid
299768001,Peder knitted glove,Melange
299768002,Peder knitted glove,Solid
299841003,Haakan,Solid
299841004,Haakan,Solid
300024006,Super skinny denim,Denim
300024009,Superskinny,Denim
300024013,Superskinny,Denim
300024016,Superskinny,Denim
300024017,Super skinny denim,Denim
300024037,Super skinny denim,Denim
300024042,Superskinny,Denim
300024045,Super skinny denim,Denim
300024047,Superskinny,Denim
300024048,Superskinny,Denim
300024056,Super skinny denim,Denim
300024058,Superskinny,Denim
300024063,Superskinny,Denim
300024064,Superskinny,Denim
300637004,Fingerless knitted 2-pk,Solid
300696001,Glove Magic Touch Pack,Solid
300907006,Sean Biker,All over pattern
300908002,Freja Coat,Solid
300908003,Freja Coat,Solid
300908004,Freja Coat,Solid
300908009,Freja Coat,Solid
300908010,Freja Coat,Solid
301213001,Tilda clean padded bra (1),Solid
301213007,Tilda clean padded bra (1),Solid
301213011,Tilda clean padded bra (1),All over pattern
301213013,Tilda clean padded bra (1),Solid
301213014,Tilda clean padded bra (1),Solid
301227002,10pk basic R socks,Solid
301227017,10pk regular,Melange
301227019,10pk basic R socks,Melange
301227023,10pk regular,Melange
301364029,Ozzy,Solid
301517004,Cool Kajsa Headband,All over pattern
301517018,Cool Kajsa Headband,All over pattern
301517036,Cool Kajsa Headband,Stripe
301656013,Shirtdress Lou,Denim
301656017,Shirtdress Lou,Denim
301656018,Lou Shirt Dress,Solid
301656026,Shirtdress Lou,Denim
301656028,Shirtdress Lou,Denim
301656029,Shirtdress Lou,Denim
301668004,Elly tights,Other pattern
301668005,Elly tights,Other pattern
301687001,Lurex tights BG,Solid
301687009,Lurex tights BG,Solid
301687012,Lurex tights BG,Solid
301687013,Lurex tights Bg,Solid
301687016,Lurex tights BG,Solid
301687018,Lurex tights BG,Solid
301901001,Jenny Cardigan,Transparent
302311022,Wales sweater,Solid
302311024,Wales sweater,Melange
302311026,Wales sweater,Melange
302334001,Sebastian braided belt,Solid
302334003,Sebastian braided belt,Solid
302334005,Sebastian braided belt,Solid
304576027,FORTUNA T-SHIRT,Contrast
304692003,Mohair 2p Kneehigh,Solid
304766005,Mohair 2p Heavy Socks,Solid
304766007,Mohair 2p Heavy Socks,Solid
304766008,Mohair 2p Heavy Socks,Solid
304766009,Mohair 2p Heavy Socks,Melange
304778007,Cosy 1p Lounge sock,Glittering/Metallic
304778008,Cosy 1p Lounge sock,Jacquard
304778009,Cosy 1p Lounge sock,Jacquard
304778010,Cosy 1p Lounge sock,All over pattern
304778011,Cosy 1p Lounge sock,All over pattern
304786005,Traditional 2p Heavy Socks,All over pattern
304786006,Traditional 2p Heavy Socks,All over pattern
304786007,Traditional 2p Heavy Socks,All over pattern
304786008,Traditional 2p Heavy Socks,All over pattern
304946034,Leon,Solid
305304008,Boy Denim Shorts,Solid
305304010,Boy Denim Shorts,Solid
305304019,Boy Denim Shorts,Solid
305304020,Boy Denim Shorts,Solid
305305010,Shaping Skinny R.W Ankle,Denim
305584002,Rose lace (1),Solid
305775003,Lurex tights SG,Solid
305775005,Lurex tights SG,Solid
305775022,Lurex tights SG,Solid
305775023,Lurex tights SG,Solid
305775024,Lurex tights SG,Solid
305775025,Lurex tights SG,Solid
305775031,Lurex tights SG,Solid
305775032,Lurex tights SG,Solid
305775041,Lurex tights SG,Solid
305931001,Fake 1p Leggings,Solid
306307002,Lima ss,Solid
306307005,Lima ss,Melange
306307019,Lima ss,Melange
306307020,Lima ss,Stripe
306307043,Lima ss,Melange
306307076,Lima ss,Stripe
306847002,Honey Leggings 2PACK - TVP,Solid
306847007,HONEY 2-P LEGGINGS,Solid
306847008,HONEY 2-P LEGGINGS,All over pattern
306847009,Honey Leggings 2PACK (TVP),Melange
306847010,HONEY 2-P LEGGINGS,Solid
306847011,HONEY 2-P LEGGINGS (T VP),Melange
306847013,Honey Leggings 2PACK - TVP,Solid
307239001,Hilly Brief 2pk LT,Solid
307239004,Hilly Brief 2pk LT,Solid
307239005,Hilly Brief 2pk HW LS,Solid
307239010,Hilly Brief 2pk HW LS,Solid
307656008,Maria Shorts,Melange
307656018,Maria Shorts,Melange
307656020,Maria Shorts,Melange
307656023,Maria Shorts,Melange
307656027,Maria Shorts,Melange
307656029,Maria Shorts,Melange
307847009,Vibeke 2-p,Other structure
307952006,Hype,Solid
308154005,LS Body with collar,Solid
308154007,LS Body with collar,Solid
308154008,LS Body with collar,Solid
308158008,LS body girly with collar,Solid
308158009,LS body girly with collar,Solid
308158014,LS body girly with collar,Solid
308158016,LS body girly with collar,Solid
309434006,COSY COTTON FLEECE ROBE,All over pattern
309434007,COSY COTTON FLEECE ROBE,Stripe
309434009,COSY COTTON FLEECE ROBE,Melange
309434010,COSY COTTON FLEECE ROBE,All over pattern
309434011,COSY COTTON FLEECE ROBE,All over pattern
309434013,COSY ROBE,Mixed solid/pattern
309434014,COSY ROBE,Mixed solid/pattern
309434015,COSY ROBE,Mixed solid/pattern
309509009,Peggy Padded jacket,Solid
309864002,Skinny Cheapo 89,Solid
309864010,Skinny Cheapo 89 (1),Denim
309864011,Skinny Cheapo 89 (1),Denim
309864012,Skinny Cheapo 89,Denim
309864013,Skinny Cheapo 89,Denim
309864014,Skinny Cheapo 89 (1),Denim
309864016,Skinny Cheapo 89,Denim
310091014,3P LS PJ with feet,Dot
310091017,3P LS PJ with feet,All over pattern
310091018,3P LS PJ with feet,All over pattern
310091019,3P LS PJ with feet,All over pattern
310091020,3P LS PJ with feet,All over pattern
310091024,3P LS PJ with feet,All over pattern
310091025,3P LS PJ feet,All over pattern
310091032,3P LS PJ feet w zip,All over pattern
310091033,3P LS PJ feet w zip,All over pattern
310091034,3P LS PJ feet w zip,All over pattern
310091035,3P LS PJ feet w zip,All over pattern
310091036,3P LS PJ feet w zip,All over pattern
310091038,3P LS PJ feet w zip,All over pattern
310091039,3PACK LS PJ feet w zip,All over pattern
310091040,3PACK LS PJ feet w zip,All over pattern
310091041,3P LS PJ feet w zip,All over pattern
310091042,3P LS PJ feet w zip,All over pattern
310091043,3P LS PJ feet w zip,All over pattern
310365019,RENEE REVERSABLE SCARF,Solid
311059018,BEN fancy crewneck SB,All over pattern
311059024,BEN fancy crewneck SB,All over pattern
311059025,BEN fancy crewneck SB,Colour blocking
311059026,BEN fancy crewneck SB,All over pattern
311059028,BEN fancy crewneck SB,Stripe
311059029,BEN fancy crewneck SB,Stripe
311059031,BEN fancy crewneck SB,All over pattern
311059032,BEN fancy crewneck SB,All over pattern
312058003,SS body girly with collar,Solid
312543001,Biker Leggings (1),Treatment
312543004,Biker Leggings (1),Treatment
312543005,Biker Leggings (1),Treatment
312829006,Cobra Tube.,Contrast
312829007,Cobra Tube.,Contrast
312829010,Cobra Tube.,Contrast
312829011,Cobra Tube.,Contrast
312878001,Pablo coat,Solid
312878005,Pablo coat,Solid
312878010,Pablo coat,Solid
315352006,Edit dress (1),Solid
315352008,Edit dress (1),All over pattern
315497001,Beanie Otto,Solid
315497012,Otto Beanie,Melange
315497016,Otto Beanie,Solid
315497017,Otto Beanie,Solid
315497018,Otto Beanie,Melange
315509001,Scarf Wolf,Solid
315509020,Scarf Wolf,Solid
315509024,Wolf Scarf,Melange
315509032,Wolf Scarf,Melange
315509033,Scarf Wolf,Melange
315509036,Wolf Scarf,Solid
315795001,Braces Tweed 3-Clip,Other pattern
315795004,Braces Tweed 3-Clip,Other pattern
315795005,Braces Tweed 3-Clip,Other pattern
315987003,Pierre Beanie,Solid
315987004,Pierre Beanie,Other pattern
315987005,Pierre Beanie,Melange
315987014,Pierre Beanie,Solid
315987015,Pierre Beanie,Solid
316008005,Salinas Scarf,All over pattern
316085001,Peggy polo,Solid
316085002,Peggy polo,Melange
316085013,Peggy polo,Stripe
316242054,Victoria (1),All over pattern
316242055,Victoria (1),All over pattern
316441001,Lee (1),Solid
316441005,Lee (1),Solid
316441006,Lee,Stripe
316441008,Lee,Stripe
316441011,Lee (1),Melange
316441012,Lee,Stripe
316441015,Lee,Stripe
316441016,Lee,Stripe
316441023,Lee (1),Melange
316441024,Lee (1),Stripe
316441025,Lee (1),Melange
316441033,Lee (1),Melange
316441034,Lee (1),Melange
316441036,Lee (1),Stripe
316441038,Lee (1),Melange
316441039,Lee (1),Stripe
316471003,Klein,Solid
316471020,Klein,Melange
316553025,Washington dress,Solid
316553026,Washington dress,Stripe
316553027,Washington dress,Solid
316553030,Washington dress,Solid
316657001,Karenina Jacket,Solid
316657008,Karenina Jacket,Solid
316657010,Karenina Jacket,Solid
316657013,Karenina Jacket,Solid
316657015,Karenina Jacket,Solid
317055012,Racer Tank Fancy License,Unknown
317348002,Elvis jumper,Solid
317812001,LOLLY SKIRT (1),Solid
317812011,LOLLY SKIRT (1),All over pattern
317812012,LOLLY SKIRT (1),All over pattern
318035003,Classic Clear umbrella,Transparent
318035009,Classic Clear umbrella,All over pattern
318035015,Classic Clear umbrella,Transparent
318035017,Classic Clear umbrella,Transparent
318035018,Classic Clear umbrella,Dot
318035022,Classic Clear umbrella,All over pattern
318035023,Classic Clear umbrella,All over pattern
318035025,Classic Clear umbrella,All over pattern
318035026,Classic Clear umbrella,All over pattern
318066004,KIMBERLY Braided Headband,Solid
318066006,KIMBERLY Braided Headband,Melange
318066013,KIMBERLY Braided Headband,Solid
318066014,KIMBERLY Braided Headband,Melange
318066016,KIMBERLY Braided Headband,Solid
318238001,Braces Frank 3-Clip,Dot
318914001,Basic cotton fleece leggings,Solid
318914007,Basic cotton fleece leggings,Solid
318914012,Basic cotton fleece leggings,Solid
318914016,Basic cotton fleece leggings,Solid
318914017,Basic cotton fleece leggings,All over pattern
318914019,Basic cotton fleece leggings,All over pattern
318914025,Basic cotton fleece leggings,All over pattern
318914026,Basic cotton fleece leggings,Solid
318914029,Basic cotton fleece leggings,All over pattern
318951002,Basic LS t-shirt,Solid
318951018,Basic LS t-shirt,Solid
318951019,Basic LS t-shirt,Stripe
318951020,Basic LS t-shirt,Stripe
318951021,Basic LS t-shirt,Stripe
318951022,Basic LS t-shirt,Stripe
318951023,Basic LS t-shirt,Stripe
318951024,Basic LS t-shirt,Stripe
318951025,Basic LS t-shirt,Stripe
318951026,Basic LS t-shirt,Stripe
318951032,Basic LS t-shirt,All over pattern
319811019,Basic tanktop romper,Stripe
319811024,Basic tanktop romper,Stripe
319811026,Basic tanktop romper,All over pattern
319811027,Basic tanktop romper,All over pattern
319906001,Steve Slipper,Solid
319906002,Steve Slipper,Solid
319906005,Steve Slipper,Check
319906006,Steve Slipper,Solid
319906007,Steve Slipper,Solid
319906008,Steve Slipper,Solid
319906009,Steve Slipper,Solid
320524003,Sergio Knitted Scarf,Other pattern
320880001,JOAN SUEDE BOOT,Solid
321249006,Xmas Bauble 1p Socks,All over pattern
321249007,Xmas Bauble 1p Socks,All over pattern
321249009,Xmas Bauble 1p Socks,All over pattern
321249010,Xmas Bauble 1p Socks,All over pattern
321591012,Stefan Scarf,Melange
321591013,Stefan Scarf,Melange
322017003,Mini Umbrella,Solid
322017015,Mini Umbrella,All over pattern
322017029,Mini Umbrella,Solid
322017030,Mini Umbrella,All over pattern
322017038,Mini Umbrella,All over pattern
322017039,Mini Umbrella,All over pattern
322017040,Mini Umbrella,All over pattern
322017043,Mini Umbrella,All over pattern
322322009,Beanie Pelle wool mix,Melange
322322010,Beanie Pelle wool mix,Solid
322322012,Beanie Pelle wool mix,Solid
322322014,Beanie Pelle wool mix,Solid
322322016,Pelle Beanie,Solid
323274002,SIGGE LICENSE (1),Unknown
324375010,MARY KATE EARMUFFS,Solid
324502001,Hawlin Headband,Solid
324502003,Hawlin Headband,Melange
324502008,Hawlin Headband,Solid
324502017,Hawlin Headband,Solid
324502018,Hawlin Headband,Melange
324502019,Hawlin Headband,Melange
324946001,Control Top 200 den 1p Tights,Solid
324963007,Classic PU sunglasscase,All over pattern
324963025,Classic PU sunglasscase,Solid
324963026,Classic PU sunglasscase,All over pattern
324963028,Classic PU sunglasscase,All over pattern
324963029,Classic PU sunglasscase,All over pattern
324963030,Classic PU sunglasscase,Solid
324963035,Classic PU sunglasscase,Solid
324963036,Classic PU sunglasscase,All over pattern
324963040,Classic PU sunglasscase,All over pattern
324963051,Classic PU sunglasscase,All over pattern
324963052,Classic PU sunglasscase,All over pattern
324963055,Classic PU sunglasscase,Solid
325027011,Irina Softbra 2pk,Solid
325027016,Irina Softbra 2pk,Solid
325087002,Kelly (Melbourne) PUSH 2p,Solid
325087018,Kelly (Melbourne) PUSH 2p,Solid
325087036,Kelly (Melbourne) PUSH 2p,Solid
325087041,Kelly (Melbourne) PUSH 2p,Solid
325087043,Kelly (Melbourne) PUSH 2p,Solid
325087044,Kelly (Melbourne) PUSH 2p,Solid
325087045,Kelly (Melbourne) PUSH 2p,Solid
325542015,Nina Nightshirt (W),Check
325542018,Nina Nightshirt (W),Stripe
325542020,Nina Nightshirt (W),Stripe
326885002,TP MAX jersey pants SB,Melange
326885010,MAX jersey pants SB,Solid
326885016,TP MAX jersey pants SB,Melange
326885022,MAX jersey pants SB,Solid
326885026,MAX jersey pants SB,Solid
326885027,MAX jersey pants SB,Solid
326885030,MAX jersey pants SB,Solid
326885032,MAX jersey pants SB,Solid
326885036,MAX jersey pants SB,Solid
326885037,TP MAX jersey pants SB,Solid
326885038,TP MAX jersey pants SB,Solid
326885046,TP MAX jersey pants SB,Melange
326885049,TP MAX jersey pants SB,Solid
326885050,TP MAX jersey pants SB,Solid
326885051,TP MAX jersey pants SB,Solid
326885053,MAX jersey pants SB,Solid
